EstudianteID,CohorteMes,TenureSemanas,Edad,CategoriaCurso,Modalidad,MetodoPago,HorasUsoSemana,PctTareasATiempo,PromedioNotas,ParticipacionForo,QuejasSoporte,DiasUltimaSesion,TieneBecaDescuento,CursosPreviosCompletados,Desercion,RatioForoTenure,HorasPorSemanaEfectivas,BrechaTareas,InicioReciente,SinComunidad,NotaBajoAprobatorio,NotaFaltante
333,2025-06,2,29.0,Finanzas,Con mentor en vivo,Yape/Plin,0.4,15.9,,0,0,34.0,0,1,0,0.0,0.06829268292682927,44.1,1,1,0,1
7470,2025-04,2,26.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.1,35.4,10.6,3,1,14.0,1,1,0,1.5,0.7000000000000001,24.6,1,0,1,0
1010,2025-10,13,35.0,Diseño,Autoestudio,Tarjeta de crédito,5.2,72.3,14.8,3,0,2.0,1,2,0,0.23076923076923078,4.044444444444445,-12.299999999999997,0,0,0,0
1169,2026-06,8,22.0,Finanzas,Autoestudio,Tarjeta de crédito,2.4,51.8,12.0,1,0,7.0,0,3,0,0.125,1.2,8.200000000000003,0,0,1,0
2710,2026-04,9,26.0,Idiomas,Autoestudio,Débito,3.8,47.6,13.3,2,0,2.0,1,1,0,0.2222222222222222,2.9555555555555557,12.399999999999999,0,0,0,0
8961,2025-09,20,25.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.7,41.1,12.0,1,0,1.0,0,0,0,0.05,4.112500000000001,18.9,0,0,1,0
2901,2025-10,15,25.0,Finanzas,Autoestudio,Yape/Plin,2.1,23.8,8.5,4,0,20.0,0,0,1,0.26666666666666666,0.5444444444444445,36.2,0,0,1,0
8911,2025-05,15,32.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,14.3,91.4,16.3,4,0,2.0,1,2,0,0.26666666666666666,11.122222222222224,-31.400000000000006,0,0,0,0
4595,2025-12,11,32.0,Idiomas,Con mentor en vivo,Débito,3.0,53.7,13.1,3,0,5.0,0,1,0,0.2727272727272727,1.7499999999999998,6.299999999999997,0,0,0,0
4197,2025-10,6,28.0,Programación,Autoestudio,Tarjeta de crédito,3.1,73.3,14.5,2,0,9.0,0,1,0,0.3333333333333333,1.3562500000000002,-13.299999999999997,0,0,0,0
7151,2025-11,10,31.0,Diseño,Con mentor en vivo,Yape/Plin,2.4,97.5,17.5,8,0,1.0,0,2,0,0.8,2.1,-37.5,0,0,0,0
3020,2026-02,10,18.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,7.0,93.8,16.2,5,0,0.0,1,1,0,0.5,7.0,-33.8,0,0,0,0
1439,2025-06,9,26.0,Programación,Autoestudio,Tarjeta de crédito,0.3,25.0,7.7,1,1,11.0,0,0,0,0.1111111111111111,0.11666666666666667,35.0,0,0,1,0
3170,2025-11,2,17.0,Idiomas,Autoestudio,Transferencia,0.8,34.6,10.1,3,1,9.0,1,0,1,1.5,0.35000000000000003,25.4,1,0,1,0
2421,2025-05,6,23.0,Diseño,Con mentor en vivo,Yape/Plin,4.1,69.6,13.7,2,0,3.0,0,2,0,0.3333333333333333,2.8699999999999997,-9.599999999999994,0,0,0,0
3743,2026-05,7,30.0,Idiomas,Autoestudio,Yape/Plin,1.7,42.4,9.1,2,0,15.0,1,3,1,0.2857142857142857,0.5409090909090909,17.6,0,0,1,0
1335,2025-10,9,16.0,Marketing Digital,Autoestudio,Yape/Plin,0.5,42.6,12.2,6,0,8.0,1,2,0,0.6666666666666666,0.23333333333333334,17.4,0,0,1,0
6846,2025-12,6,17.0,Finanzas,Autoestudio,Yape/Plin,4.9,72.9,12.7,1,2,6.0,1,0,0,0.16666666666666666,2.6384615384615384,-12.900000000000006,0,0,1,0
8734,2025-09,3,27.0,Idiomas,Autoestudio,Tarjeta de crédito,0.7,39.6,11.3,0,0,9.0,1,0,1,0.0,0.30625,20.4,1,1,1,0
8924,2025-08,8,25.0,Programación,Con mentor en vivo,Yape/Plin,2.7,80.1,12.6,2,0,0.0,0,3,0,0.25,2.7,-20.099999999999994,0,0,1,0
8266,2025-08,6,28.0,Idiomas,Con mentor en vivo,Débito,0.8,22.6,9.1,1,1,12.0,1,0,1,0.16666666666666666,0.2947368421052632,37.4,0,0,1,0
8221,2025-06,14,38.0,Programación,Autoestudio,Yape/Plin,3.7,41.7,11.0,1,0,15.0,0,1,0,0.07142857142857142,1.1772727272727272,18.299999999999997,0,0,1,0
2685,2025-10,1,36.0,Programación,Con mentor en vivo,Transferencia,4.1,78.6,15.9,2,0,1.0,0,0,0,2.0,3.5875,-18.599999999999994,1,0,0,0
6817,2026-04,1,42.0,Programación,Autoestudio,Tarjeta de crédito,2.1,36.2,7.4,0,0,3.0,0,0,1,0.0,1.47,23.799999999999997,1,1,1,0
5961,2025-04,8,16.0,Idiomas,Autoestudio,Yape/Plin,2.8,51.8,12.4,0,0,4.0,0,1,0,0.0,1.7818181818181817,8.200000000000003,0,1,1,0
5405,2025-01,12,27.0,Idiomas,Con mentor en vivo,Débito,1.5,70.0,11.1,2,0,5.0,1,0,0,0.16666666666666666,0.8749999999999999,-10.0,0,0,1,0
707,2025-01,4,34.0,Programación,Autoestudio,Yape/Plin,7.1,25.5,10.3,3,0,6.0,1,0,0,0.75,3.823076923076923,34.5,0,0,1,0
3625,2026-03,12,37.0,Marketing Digital,Autoestudio,Débito,0.1,52.4,10.6,2,0,16.0,0,0,0,0.16666666666666666,0.030434782608695653,7.600000000000001,0,0,1,0
6063,2025-07,7,34.0,Marketing Digital,Autoestudio,Yape/Plin,4.5,11.6,8.7,3,0,1.0,0,0,1,0.42857142857142855,3.9375,48.4,0,0,1,0
4356,2026-03,6,27.0,Programación,Con mentor en vivo,Yape/Plin,4.1,84.3,13.4,1,0,11.0,0,1,0,0.16666666666666666,1.5944444444444446,-24.299999999999997,0,0,0,0
5309,2025-02,19,31.0,Idiomas,Autoestudio,Débito,2.7,16.5,6.1,0,0,4.0,1,2,1,0.0,1.7181818181818183,43.5,0,1,1,0
3669,2025-08,6,29.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,2.1,75.7,14.9,5,0,4.0,1,0,0,0.8333333333333334,1.3363636363636364,-15.700000000000003,0,0,0,0
2311,2025-06,8,24.0,Programación,Autoestudio,Tarjeta de crédito,0.8,43.4,,0,0,35.0,0,1,1,0.0,0.13333333333333333,16.6,0,1,0,1
3466,2026-02,7,20.0,Programación,Autoestudio,Transferencia,1.3,45.9,14.5,0,0,1.0,0,1,1,0.0,1.1375000000000002,14.100000000000001,0,1,0,0
1563,2025-05,17,17.0,Idiomas,Autoestudio,Tarjeta de crédito,0.5,15.1,10.2,3,1,11.0,0,1,0,0.17647058823529413,0.19444444444444448,44.9,0,0,1,0
6182,2026-04,1,31.0,Idiomas,Con mentor en vivo,Yape/Plin,2.3,39.5,11.3,1,0,1.0,0,0,0,1.0,2.0125,20.5,1,0,1,0
8915,2026-01,4,31.0,Idiomas,Autoestudio,Transferencia,1.2,60.2,,1,0,50.0,0,1,1,0.25,0.1473684210526316,-0.20000000000000284,0,0,0,1
5051,2025-08,5,21.0,Finanzas,Autoestudio,Tarjeta de crédito,0.2,30.9,10.0,1,1,1.0,0,1,1,0.2,0.17500000000000002,29.1,0,0,1,0
697,2026-01,13,18.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.7,86.8,15.3,4,0,1.0,0,0,0,0.3076923076923077,4.112500000000001,-26.799999999999997,0,0,0,0
1104,2025-03,2,22.0,Programación,Autoestudio,Tarjeta de crédito,1.5,71.5,11.6,1,0,0.0,0,2,0,0.5,1.5,-11.5,1,0,1,0
474,2025-09,8,28.0,Marketing Digital,Autoestudio,Débito,4.1,13.1,10.2,0,2,8.0,0,1,0,0.0,1.9133333333333333,46.9,0,1,1,0
380,2025-05,1,32.0,Diseño,Con mentor en vivo,Yape/Plin,5.7,93.5,17.8,7,0,1.0,0,1,0,7.0,4.987500000000001,-33.5,1,0,0,0
8012,2025-04,3,28.0,Programación,Autoestudio,Transferencia,7.3,49.0,12.3,1,0,3.0,0,0,0,0.3333333333333333,5.109999999999999,11.0,1,0,1,0
8458,2025-11,5,31.0,Finanzas,Autoestudio,Débito,7.4,68.1,14.9,4,0,3.0,0,3,0,0.8,5.18,-8.099999999999994,0,0,0,0
4639,2025-12,12,32.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,0.7,30.3,11.1,2,2,22.0,0,1,1,0.16666666666666666,0.16896551724137931,29.7,0,0,1,0
4049,2025-07,4,32.0,Marketing Digital,Autoestudio,Yape/Plin,0.5,58.4,,0,2,17.0,0,0,1,0.0,0.14583333333333334,1.6000000000000014,0,1,0,1
2474,2025-04,8,35.0,Diseño,Autoestudio,Tarjeta de crédito,0.9,58.5,11.0,2,0,21.0,0,2,1,0.25,0.225,1.5,0,0,1,0
6869,2026-02,11,26.0,Marketing Digital,Autoestudio,Débito,0.9,54.9,12.3,3,0,0.0,0,1,0,0.2727272727272727,0.9,5.100000000000001,0,0,1,0
4825,2025-09,7,24.0,Programación,Autoestudio,Tarjeta de crédito,4.1,63.8,16.1,5,0,1.0,1,4,0,0.7142857142857143,3.5875,-3.799999999999997,0,0,0,0
4111,2025-01,11,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.7,47.4,,3,0,6.0,0,3,0,0.2727272727272727,1.4538461538461538,12.600000000000001,0,0,0,1
382,2026-05,5,18.0,Idiomas,Autoestudio,Yape/Plin,0.6,32.5,10.1,3,0,37.0,0,1,1,0.6,0.09545454545454546,27.5,0,0,1,0
5863,2025-11,17,33.0,Programación,Autoestudio,Tarjeta de crédito,3.6,63.2,15.9,6,0,2.0,1,2,0,0.35294117647058826,2.8000000000000003,-3.200000000000003,0,0,0,0
2023,2025-12,17,40.0,Programación,Autoestudio,Yape/Plin,6.9,44.3,10.0,0,0,3.0,0,1,1,0.0,4.83,15.700000000000003,0,1,1,0
3296,2026-03,18,24.0,Finanzas,Autoestudio,Débito,2.4,80.0,13.2,2,0,4.0,0,1,0,0.1111111111111111,1.5272727272727273,-20.0,0,0,0,0
5242,2026-04,13,23.0,Idiomas,Autoestudio,Yape/Plin,1.2,30.4,8.8,0,0,9.0,0,1,1,0.0,0.525,29.6,0,1,1,0
6677,2026-03,3,25.0,Diseño,Con mentor en vivo,Débito,4.0,73.5,15.7,4,1,1.0,1,1,0,1.3333333333333333,3.5,-13.5,1,0,0,0
3835,2025-03,2,30.0,Programación,Autoestudio,Tarjeta de crédito,2.7,9.2,5.6,0,2,24.0,0,0,1,0.0,0.6096774193548388,50.8,1,1,1,0
2466,2025-04,14,18.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,3.3,72.3,14.1,2,1,4.0,0,0,0,0.14285714285714285,2.1,-12.299999999999997,0,0,0,0
6691,2025-09,18,22.0,Programación,Con mentor en vivo,Débito,0.4,49.6,11.3,0,0,7.0,0,0,1,0.0,0.2,10.399999999999999,0,1,1,0
59,2026-02,10,31.0,Finanzas,Autoestudio,Débito,4.3,85.3,15.1,5,0,0.0,1,0,0,0.5,4.3,-25.299999999999997,0,0,0,0
7465,2025-09,5,16.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,10.5,85.8,14.0,2,0,1.0,0,1,0,0.4,9.1875,-25.799999999999997,0,0,0,0
4672,2026-01,8,38.0,Idiomas,Con mentor en vivo,Yape/Plin,5.1,47.1,13.7,6,0,8.0,0,1,0,0.75,2.38,12.899999999999999,0,0,0,0
8244,2026-03,8,24.0,Idiomas,Autoestudio,Tarjeta de crédito,6.4,30.3,8.8,0,0,19.0,0,2,1,0.0,1.7230769230769232,29.7,0,1,1,0
2376,2026-06,8,41.0,Diseño,Con mentor en vivo,Tarjeta de crédito,1.9,24.1,7.9,0,1,14.0,0,0,1,0.0,0.6333333333333333,35.9,0,1,1,0
2652,2026-04,12,32.0,Programación,Con mentor en vivo,Tarjeta de crédito,4.0,84.7,17.9,5,0,1.0,0,1,0,0.4166666666666667,3.5,-24.700000000000003,0,0,0,0
7678,2026-03,5,30.0,Idiomas,Autoestudio,Débito,2.2,17.1,,2,0,21.0,0,0,0,0.4,0.55,42.9,0,0,0,1
4764,2025-05,2,36.0,Programación,Autoestudio,Tarjeta de crédito,0.4,93.4,16.1,5,0,0.0,0,2,0,2.5,0.4,-33.400000000000006,1,0,0,0
2848,2025-07,6,16.0,Idiomas,Autoestudio,Transferencia,3.1,88.1,16.1,1,0,3.0,0,1,0,0.16666666666666666,2.17,-28.099999999999994,0,0,0,0
1194,2026-01,5,20.0,Marketing Digital,Con mentor en vivo,Débito,2.9,55.9,10.9,0,0,2.0,0,0,0,0.0,2.2555555555555555,4.100000000000001,0,1,1,0
5616,2026-02,3,26.0,Finanzas,Con mentor en vivo,Yape/Plin,25.0,88.7,19.1,5,0,6.0,0,1,0,1.6666666666666667,13.461538461538462,-28.700000000000003,1,0,0,0
859,2026-01,12,32.0,Idiomas,Autoestudio,Yape/Plin,5.6,75.3,13.7,2,0,1.0,0,3,0,0.16666666666666666,4.9,-15.299999999999997,0,0,0,0
4428,2025-09,3,26.0,Finanzas,Con mentor en vivo,Débito,2.7,86.3,10.8,3,0,0.0,0,1,0,1.0,2.7,-26.299999999999997,1,0,1,0
7077,2026-03,13,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,1.0,70.0,11.8,1,0,11.0,1,2,0,0.07692307692307693,0.38888888888888895,-10.0,0,0,1,0
8913,2026-01,9,33.0,Finanzas,Autoestudio,Tarjeta de crédito,3.7,40.1,9.2,1,0,7.0,0,0,0,0.1111111111111111,1.85,19.9,0,0,1,0
8638,2026-04,17,34.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.7,33.7,8.6,1,0,5.0,0,0,0,0.058823529411764705,0.9916666666666666,26.299999999999997,0,0,1,0
1537,2025-03,11,25.0,Idiomas,Autoestudio,Transferencia,1.0,16.4,8.9,1,0,13.0,1,0,1,0.09090909090909091,0.35,43.6,0,0,1,0
746,2025-07,7,16.0,Finanzas,Autoestudio,Débito,1.2,62.1,,5,1,16.0,1,0,0,0.7142857142857143,0.3652173913043478,-2.1000000000000014,0,0,0,1
7509,2025-12,5,26.0,Idiomas,Autoestudio,Tarjeta de crédito,1.7,83.9,15.3,3,0,3.0,0,0,0,0.6,1.19,-23.900000000000006,0,0,0,0
6116,2025-03,3,30.0,Finanzas,Con mentor en vivo,Yape/Plin,2.8,76.1,,1,0,8.0,1,1,0,0.3333333333333333,1.3066666666666666,-16.099999999999994,1,0,0,1
3123,2025-09,7,30.0,Programación,Con mentor en vivo,Débito,2.3,53.5,14.3,2,2,7.0,0,1,1,0.2857142857142857,1.15,6.5,0,0,0,0
2549,2025-09,10,28.0,Idiomas,Con mentor en vivo,Débito,2.5,23.9,9.0,1,0,2.0,0,0,0,0.1,1.9444444444444446,36.1,0,0,1,0
2616,2026-01,13,23.0,Finanzas,Con mentor en vivo,Yape/Plin,0.3,74.4,14.0,1,0,5.0,0,2,0,0.07692307692307693,0.175,-14.400000000000006,0,0,0,0
4650,2025-05,24,26.0,Idiomas,Autoestudio,Transferencia,0.2,67.3,14.1,1,0,4.0,0,1,1,0.041666666666666664,0.1272727272727273,-7.299999999999997,0,0,0,0
2253,2025-05,8,20.0,Marketing Digital,Autoestudio,Tarjeta de crédito,13.5,69.0,9.1,2,2,10.0,0,0,1,0.25,5.5588235294117645,-9.0,0,0,1,0
7208,2025-04,7,22.0,Programación,Autoestudio,Débito,2.3,28.0,9.1,1,0,2.0,0,1,0,0.14285714285714285,1.788888888888889,32.0,0,0,1,0
3015,2025-09,7,33.0,Programación,Autoestudio,Tarjeta de crédito,2.5,26.3,6.9,1,1,17.0,0,0,0,0.14285714285714285,0.7291666666666667,33.7,0,0,1,0
3298,2026-05,16,32.0,Finanzas,Autoestudio,Tarjeta de crédito,2.0,52.6,13.1,5,0,3.0,0,1,0,0.3125,1.4,7.399999999999999,0,0,0,0
5134,2025-01,12,17.0,Marketing Digital,Autoestudio,Débito,1.8,33.0,11.2,0,0,3.0,0,1,0,0.0,1.26,27.0,0,1,1,0
6462,2025-08,17,32.0,Idiomas,Autoestudio,Yape/Plin,4.3,29.1,10.1,2,0,9.0,0,0,0,0.11764705882352941,1.88125,30.9,0,0,1,0
8295,2025-02,5,27.0,Idiomas,Autoestudio,Yape/Plin,1.9,77.5,16.4,0,0,1.0,0,0,0,0.0,1.6625,-17.5,0,1,0,0
4012,2026-04,7,16.0,Programación,Autoestudio,Yape/Plin,1.3,71.0,11.1,0,0,4.0,0,0,1,0.0,0.8272727272727273,-11.0,0,1,1,0
1657,2026-04,2,19.0,Programación,Autoestudio,Débito,6.5,67.3,13.6,0,0,5.0,0,0,0,0.0,3.7916666666666665,-7.299999999999997,1,1,0,0
4268,2026-05,14,31.0,Idiomas,Autoestudio,Tarjeta de crédito,2.4,62.9,14.8,1,0,8.0,0,1,0,0.07142857142857142,1.1199999999999999,-2.8999999999999986,0,0,0,0
1534,2025-04,14,28.0,Finanzas,Autoestudio,Yape/Plin,1.6,74.4,14.1,5,0,3.0,1,2,0,0.35714285714285715,1.12,-14.400000000000006,0,0,0,0
7742,2025-07,22,31.0,Idiomas,Con mentor en vivo,Yape/Plin,5.0,50.9,9.4,2,0,6.0,0,0,0,0.09090909090909091,2.692307692307692,9.100000000000001,0,0,1,0
6356,2025-07,23,16.0,Idiomas,Con mentor en vivo,Débito,6.7,67.4,13.0,4,0,9.0,0,1,0,0.17391304347826086,2.9312500000000004,-7.400000000000006,0,0,0,0
2865,2025-02,14,28.0,Finanzas,Autoestudio,Débito,5.3,76.5,12.8,4,0,2.0,0,0,0,0.2857142857142857,4.122222222222223,-16.5,0,0,1,0
8060,2026-05,20,20.0,Finanzas,Autoestudio,Yape/Plin,1.6,43.9,10.5,1,0,6.0,0,0,1,0.05,0.8615384615384616,16.1,0,0,1,0
7569,2025-07,10,21.0,Programación,Autoestudio,Débito,3.6,62.6,14.0,4,0,4.0,0,1,0,0.4,2.290909090909091,-2.6000000000000014,0,0,0,0
5432,2025-05,7,26.0,Programación,Autoestudio,Transferencia,3.5,75.3,17.9,2,0,0.0,0,0,0,0.2857142857142857,3.5,-15.299999999999997,0,0,0,0
2167,2025-06,8,30.0,Marketing Digital,Autoestudio,Transferencia,0.1,50.4,12.4,2,0,5.0,0,1,0,0.25,0.058333333333333334,9.600000000000001,0,0,1,0
3126,2026-05,10,30.0,Finanzas,Con mentor en vivo,Débito,4.1,64.9,12.0,1,1,7.0,0,0,0,0.1,2.05,-4.900000000000006,0,0,1,0
7339,2025-02,6,36.0,Idiomas,Con mentor en vivo,Yape/Plin,2.2,69.8,12.5,0,0,1.0,0,0,0,0.0,1.9250000000000003,-9.799999999999997,0,1,1,0
7871,2025-02,18,25.0,Programación,Con mentor en vivo,Débito,2.5,57.0,11.7,1,1,3.0,1,1,1,0.05555555555555555,1.75,3.0,0,0,1,0
215,2026-02,10,28.0,Programación,Autoestudio,Débito,4.0,42.4,9.4,4,2,17.0,1,2,0,0.4,1.1666666666666667,17.6,0,0,1,0
5270,2025-10,9,29.0,Programación,Con mentor en vivo,Débito,0.9,34.5,10.4,1,1,26.0,0,1,0,0.1111111111111111,0.19090909090909092,25.5,0,0,1,0
1958,2025-10,13,23.0,Finanzas,Autoestudio,Transferencia,4.3,84.0,15.7,1,0,8.0,0,1,0,0.07692307692307693,2.006666666666667,-24.0,0,0,0,0
8796,2026-02,8,35.0,Programación,Autoestudio,Débito,1.1,65.1,14.3,2,0,7.0,0,0,0,0.25,0.55,-5.099999999999994,0,0,0,0
863,2025-03,5,17.0,Programación,Autoestudio,Tarjeta de crédito,1.2,64.6,13.6,3,0,4.0,1,0,0,0.6,0.7636363636363637,-4.599999999999994,0,0,0,0
4,2025-08,3,18.0,Marketing Digital,Autoestudio,Transferencia,4.4,45.9,9.2,2,0,7.0,0,1,0,0.6666666666666666,2.2,14.100000000000001,1,0,1,0
5572,2026-01,5,25.0,Idiomas,Autoestudio,Transferencia,0.9,62.8,12.9,1,0,8.0,1,1,0,0.2,0.42000000000000004,-2.799999999999997,0,0,1,0
4921,2026-06,17,23.0,Diseño,Con mentor en vivo,Transferencia,4.3,78.8,17.3,5,0,0.0,1,1,0,0.29411764705882354,4.3,-18.799999999999997,0,0,0,0
2276,2025-08,11,31.0,Programación,Autoestudio,Yape/Plin,12.4,79.9,13.8,1,1,1.0,1,0,0,0.09090909090909091,10.850000000000001,-19.900000000000006,0,0,0,0
5093,2025-01,2,30.0,Finanzas,Autoestudio,Tarjeta de crédito,1.9,50.8,14.0,2,0,0.0,0,1,0,1.0,1.9,9.200000000000003,1,0,0,0
182,2025-03,2,16.0,Programación,Autoestudio,Tarjeta de crédito,6.3,25.3,8.1,3,0,6.0,1,0,0,1.5,3.3923076923076922,34.7,1,0,1,0
1619,2025-03,10,21.0,Idiomas,Con mentor en vivo,Transferencia,6.6,63.1,13.4,1,0,4.0,0,1,0,0.1,4.2,-3.1000000000000014,0,0,0,0
6649,2025-10,7,23.0,Idiomas,Autoestudio,Débito,2.7,41.8,7.8,4,0,3.0,1,0,1,0.5714285714285714,1.8900000000000001,18.200000000000003,0,0,1,0
6532,2025-05,10,24.0,Programación,Autoestudio,Débito,3.5,30.2,10.7,1,0,1.0,1,1,0,0.1,3.0625,29.8,0,0,1,0
7732,2025-06,20,28.0,Idiomas,Autoestudio,Transferencia,0.8,42.8,10.0,2,0,3.0,0,1,0,0.1,0.56,17.200000000000003,0,0,1,0
3542,2025-11,14,29.0,Marketing Digital,Autoestudio,Yape/Plin,4.3,30.2,9.5,2,1,4.0,0,0,0,0.14285714285714285,2.7363636363636363,29.8,0,0,1,0
6164,2025-03,27,16.0,Idiomas,Autoestudio,Débito,0.8,63.5,14.1,3,0,1.0,1,0,0,0.1111111111111111,0.7000000000000001,-3.5,0,0,0,0
1898,2026-04,5,23.0,Diseño,Autoestudio,Yape/Plin,1.0,41.1,,1,0,38.0,0,2,1,0.2,0.15555555555555556,18.9,0,0,0,1
8304,2025-10,12,24.0,Diseño,Con mentor en vivo,Tarjeta de crédito,2.3,79.6,13.1,2,0,1.0,1,1,0,0.16666666666666666,2.0125,-19.599999999999994,0,0,0,0
6449,2025-04,7,22.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.6,47.3,13.8,5,1,26.0,0,0,0,0.7142857142857143,0.5515151515151515,12.700000000000003,0,0,0,0
5027,2025-05,12,25.0,Diseño,Autoestudio,Yape/Plin,4.6,40.0,11.9,1,1,5.0,0,1,0,0.08333333333333333,2.683333333333333,20.0,0,0,1,0
5267,2025-10,4,25.0,Programación,Con mentor en vivo,Débito,1.5,25.7,9.5,2,1,2.0,0,0,0,0.5,1.1666666666666667,34.3,0,0,1,0
2313,2025-10,11,33.0,Finanzas,Autoestudio,Yape/Plin,2.8,22.0,10.5,2,0,12.0,0,1,0,0.18181818181818182,1.031578947368421,38.0,0,0,1,0
3880,2025-01,31,25.0,Idiomas,Con mentor en vivo,Débito,,9.1,7.8,0,0,12.0,0,1,0,0.0,,50.9,0,1,1,0
71,2026-03,9,27.0,Marketing Digital,Autoestudio,Yape/Plin,2.9,53.3,12.3,1,1,6.0,1,0,0,0.1111111111111111,1.5615384615384615,6.700000000000003,0,0,1,0
545,2026-03,32,30.0,Idiomas,Autoestudio,Débito,4.2,72.7,15.8,1,0,14.0,0,1,0,0.03125,1.4000000000000001,-12.700000000000003,0,0,0,0
5318,2025-02,7,25.0,Idiomas,Con mentor en vivo,Yape/Plin,3.5,83.5,13.5,5,0,7.0,1,2,0,0.7142857142857143,1.75,-23.5,0,0,0,0
836,2026-02,13,16.0,Marketing Digital,Autoestudio,Yape/Plin,6.9,78.2,14.1,3,0,27.0,0,0,0,0.23076923076923078,1.4205882352941175,-18.200000000000003,0,0,0,0
2026,2025-09,5,31.0,Idiomas,Autoestudio,Tarjeta de crédito,3.8,54.1,13.8,0,0,9.0,1,0,0,0.0,1.6625,5.899999999999999,0,1,0,0
5458,2025-08,8,31.0,Marketing Digital,Con mentor en vivo,Yape/Plin,1.2,36.8,12.5,1,0,2.0,0,1,0,0.125,0.9333333333333333,23.200000000000003,0,0,1,0
2440,2025-02,20,27.0,Diseño,Autoestudio,Tarjeta de crédito,8.3,77.1,14.3,1,0,14.0,0,1,0,0.05,2.766666666666667,-17.099999999999994,0,0,0,0
8245,2025-11,13,25.0,Idiomas,Autoestudio,Tarjeta de crédito,7.7,43.1,12.7,4,1,11.0,0,2,0,0.3076923076923077,2.994444444444445,16.9,0,0,1,0
8738,2025-03,17,28.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.3,87.4,13.9,0,0,1.0,1,0,0,0.0,2.0125,-27.400000000000006,0,1,0,0
368,2025-06,8,38.0,Idiomas,Con mentor en vivo,Yape/Plin,0.8,32.9,8.6,2,0,3.0,0,1,0,0.25,0.56,27.1,0,0,1,0
6856,2026-04,15,35.0,Programación,Con mentor en vivo,Transferencia,4.4,68.4,12.9,2,0,5.0,1,1,0,0.13333333333333333,2.566666666666667,-8.400000000000006,0,0,1,0
3261,2025-08,9,19.0,Diseño,Con mentor en vivo,Tarjeta de crédito,2.1,32.3,,1,0,46.0,0,2,0,0.1111111111111111,0.27735849056603773,27.700000000000003,0,0,0,1
3662,2025-09,8,36.0,Diseño,Autoestudio,Tarjeta de crédito,7.7,77.5,14.6,4,0,6.0,0,1,0,0.5,4.1461538461538465,-17.5,0,0,0,0
7085,2025-10,8,33.0,Finanzas,Con mentor en vivo,Débito,6.0,79.3,15.1,1,0,6.0,1,0,0,0.125,3.230769230769231,-19.299999999999997,0,0,0,0
878,2026-02,11,31.0,Idiomas,Autoestudio,Tarjeta de crédito,2.2,23.3,,0,1,60.0,1,0,0,0.0,0.22985074626865673,36.7,0,1,0,1
7749,2025-11,9,17.0,Finanzas,Con mentor en vivo,Yape/Plin,8.3,72.6,15.2,3,0,2.0,1,0,0,0.3333333333333333,6.455555555555557,-12.599999999999994,0,0,0,0
3045,2025-04,5,21.0,Idiomas,Autoestudio,Tarjeta de crédito,2.7,53.4,9.1,0,1,6.0,1,0,0,0.0,1.4538461538461538,6.600000000000001,0,1,1,0
8797,2025-07,5,27.0,Idiomas,Autoestudio,Tarjeta de crédito,,30.5,11.0,2,2,1.0,0,2,0,0.4,,29.5,0,0,1,0
6300,2025-04,9,34.0,Marketing Digital,Autoestudio,Tarjeta de crédito,0.7,16.8,9.3,2,0,4.0,0,1,0,0.2222222222222222,0.44545454545454544,43.2,0,0,1,0
2378,2025-03,4,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,3.3,76.6,16.0,3,0,4.0,0,1,0,0.75,2.1,-16.599999999999994,0,0,0,0
6540,2025-03,1,16.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.3,43.2,12.5,2,0,19.0,0,1,1,2.0,0.6192307692307691,16.799999999999997,1,0,1,0
5841,2026-03,4,28.0,Idiomas,Con mentor en vivo,Yape/Plin,4.8,96.7,17.4,5,0,0.0,0,1,0,1.25,4.8,-36.7,0,0,0,0
4127,2025-01,10,27.0,Programación,Autoestudio,Débito,3.0,29.9,9.2,1,1,9.0,1,1,1,0.1,1.3125,30.1,0,0,1,0
2058,2026-02,7,29.0,Idiomas,Autoestudio,Yape/Plin,2.7,60.4,10.5,3,1,1.0,0,1,0,0.42857142857142855,2.3625000000000003,-0.3999999999999986,0,0,1,0
1545,2025-05,20,16.0,Idiomas,Autoestudio,Yape/Plin,12.4,70.8,13.9,3,0,10.0,1,0,0,0.15,5.105882352941176,-10.799999999999997,0,0,0,0
7096,2026-06,22,30.0,Marketing Digital,Autoestudio,Transferencia,2.6,40.2,8.4,1,0,3.0,0,0,0,0.045454545454545456,1.82,19.799999999999997,0,0,1,0
